-1.306082680821418762e-02,1.147949974983930588e-02,-1.501106307841837406e-03,1.887813769280910492e-02,8.568684011697769165e-02,6.331565231084823608e-02
-6.381297018378973007e-03,1.615654863417148590e-02,-1.691860379651188850e-03,5.698551982641220093e-02,3.862112294882535934e-03,7.107698172330856323e-02
1.646105386316776276e-02,4.858313594013452530e-03,3.169837873429059982e-03,4.965880140662193298e-02,1.494803465902805328e-02,7.525906711816787720e-02
2.893379889428615570e-03,1.718816906213760376e-02,9.014785755425691605e-04,2.981451526284217834e-02,2.408991381525993347e-02,8.593375235795974731e-02
-9.476874954998493195e-03,-1.424670126289129257e-02,-3.440606174990534782e-03,7.125572115182876587e-02,6.014331430196762085e-02,9.441570937633514404e-02
-6.894113961607217789e-03,-9.930852800607681274e-03,1.258835755288600922e-02,3.650892991572618484e-03,2.667419239878654480e-02,3.498186916112899780e-02
-1.992635661736130714e-03,1.658447831869125366e-02,-5.059833172708749771e-03,9.789039194583892822e-02,3.116034157574176788e-02,4.063597321510314941e-02
-1.026573032140731812e-02,-2.299554878845810890e-03,1.392638590186834335e-02,3.204095363616943359e-02,1.155221275985240936e-02,9.486766159534454346e-02
9.216516278684139252e-03,1.124350819736719131e-02,9.656954556703567505e-03,5.510308966040611267e-02,1.591792702674865723e-02,3.335807099938392639e-02
7.810584269464015961e-03,-1.326144393533468246e-02,8.230814710259437561e-03,5.329057574272155762e-02,9.235686063766479492e-02,6.059352681040763855e-02
4.365505184978246689e-03,-1.615579985082149506e-02,-4.954787436872720718e-03,5.420124158263206482e-03,9.306089580059051514e-02,6.538333743810653687e-02
1.711532659828662872e-02,1.146001508459448814e-03,3.220199141651391983e-03,3.029392659664154053e-02,4.513775929808616638e-02,3.327165171504020691e-02
7.225478999316692352e-03,1.448545884341001511e-02,6.525443401187658310e-03,8.321827650070190430e-02,6.891471892595291138e-02,2.798161096870899200e-02
-1.335062645375728607e-02,7.435566280037164688e-03,-8.431521244347095490e-03,7.966627925634384155e-02,7.218125462532043457e-02,2.762740291655063629e-02
-2.884904388338327408e-03,-1.623528450727462769e-02,-5.719290580600500107e-03,2.109002135694026947e-02,7.896606624126434326e-02,2.160296030342578888e-02
-1.617989316582679749e-02,-3.609535051509737968e-03,5.458914674818515778e-03,1.708888262510299683e-02,7.444225251674652100e-02,8.416891098022460938e-02
-7.629088126122951508e-03,-1.110906060785055161e-02,-1.109068002551794052e-02,5.692708492279052734e-02,9.532488882541656494e-02,8.347015827894210815e-02
-1.677247695624828339e-02,-1.632923609577119350e-03,-4.542578943073749542e-03,2.326151169836521149e-02,9.566572308540344238e-02,1.675932109355926514e-02
-1.058090201695449650e-04,-1.188903022557497025e-02,-1.277721300721168518e-02,5.359712988138198853e-02,8.413912355899810791e-02,1.856983080506324768e-02
-1.507085375487804413e-02,1.124357338994741440e-03,-8.730555884540081024e-03,2.314313314855098724e-02,6.840728968381881714e-02,1.376377884298563004e-03
1.581794768571853638e-02,3.456936217844486237e-03,6.516095716506242752e-03,4.805465042591094971e-02,3.424590453505516052e-02,6.074019894003868103e-02
1.932322047650814056e-03,1.126000937074422836e-02,1.319453399628400803e-02,4.783041775226593018e-02,4.063880071043968201e-02,4.476979374885559082e-02
1.587392203509807587e-02,5.651839543133974075e-03,4.548922181129455566e-03,6.186924874782562256e-02,4.272646270692348480e-03,2.445675432682037354e-03
1.423262897878885269e-02,2.212851773947477341e-03,9.856622666120529175e-03,7.504394743591547012e-03,1.543559320271015167e-02,1.856373809278011322e-02
-4.933861084282398224e-03,1.114416681230068207e-02,1.249327696859836578e-02,5.809178203344345093e-02,6.397887319326400757e-02,3.189239278435707092e-02
4.338730126619338989e-03,-1.680809259414672852e-02,-1.811310648918151855e-03,5.177659168839454651e-02,3.669048845767974854e-02,4.631225019693374634e-02
-2.684026258066296577e-03,1.114345737732946873e-03,-1.720963791012763977e-02,1.564755663275718689e-02,4.447265062481164932e-03,6.925673037767410278e-02
1.065371464937925339e-02,-6.542258430272340775e-03,1.217844896018505096e-02,7.813829183578491211e-02,6.469260901212692261e-02,1.084540039300918579e-03
9.417838416993618011e-03,-1.390183810144662857e-02,-4.760324489325284958e-03,1.479715202003717422e-02,3.162003681063652039e-02,5.809908360242843628e-02
-3.180881729349493980e-03,2.921289298683404922e-03,-1.691051386296749115e-02,8.028486371040344238e-02,1.837852969765663147e-02,4.428160563111305237e-02
6.528846919536590576e-03,7.149486802518367767e-03,-1.452158298343420029e-02,1.043887250125408173e-02,7.420065999031066895e-02,3.710872493684291840e-03
2.759187482297420502e-03,1.715701445937156677e-02,-1.625154633074998856e-03,3.750403970479965210e-02,9.277617931365966797e-02,8.151559159159660339e-04
-7.509635761380195618e-03,8.655012352392077446e-04,-1.573129743337631226e-02,5.366296693682670593e-02,1.992874406278133392e-02,4.184640944004058838e-02
-1.359852030873298645e-02,7.434848695993423462e-03,8.026250638067722321e-03,7.925746589899063110e-02,9.096447378396987915e-02,9.431886672973632812e-02
-9.923919104039669037e-03,5.474744830280542374e-03,1.327254343777894974e-02,2.268024347722530365e-02,1.916203834116458893e-02,4.106548056006431580e-02
4.731141030788421631e-03,1.526023633778095245e-02,7.025587372481822968e-03,9.134262800216674805e-03,6.044806540012359619e-02,7.948224246501922607e-02
-1.387114264070987701e-02,-9.233128366759046912e-06,-1.059286110103130341e-02,8.343829214572906494e-02,1.768822781741619110e-02,6.137760356068611145e-02
1.100598834455013275e-02,-1.246359944343566895e-02,5.305123049765825272e-03,5.935931112617254257e-03,9.891355037689208984e-02,9.105519205331802368e-02
-6.525231059640645981e-03,1.036939583718776703e-02,-1.243038196116685867e-02,4.090771451592445374e-02,4.844083264470100403e-02,3.157713264226913452e-02
-3.619901370257139206e-03,1.672703213989734650e-02,-3.423467045649886131e-03,4.446525871753692627e-02,8.890617638826370239e-02,2.856373041868209839e-02
1.191846793517470360e-03,1.672015711665153503e-02,-4.861400928348302841e-03,9.294310957193374634e-02,6.367268413305282593e-02,5.665474757552146912e-02
1.223737932741641998e-02,4.689560737460851669e-03,-1.152701303362846375e-02,4.147058725357055664e-02,4.848752915859222412e-02,6.899469345808029175e-02
2.034578239545226097e-03,-1.733387075364589691e-02,1.218964098370634019e-04,7.496101409196853638e-02,5.174800753593444824e-02,8.962894231081008911e-02
1.158546283841133118e-02,1.192491874098777771e-02,5.309499334543943405e-03,4.836743697524070740e-03,1.825404167175292969e-02,3.553258627653121948e-02
-1.420664717443287373e-03,-1.734582707285881042e-02,-1.312028151005506516e-03,4.515360295772552490e-02,9.221285581588745117e-02,3.819406405091285706e-02
8.236166089773178101e-03,1.492545008659362793e-02,3.743521170690655708e-03,3.099380247294902802e-02,6.660419702529907227e-02,5.521357804536819458e-02
-4.943396430462598801e-03,5.986167117953300476e-03,1.563157327473163605e-02,2.018794976174831390e-02,4.945002868771553040e-02,8.021692186594009399e-02
1.182129420340061188e-02,3.781402483582496643e-03,1.227091625332832336e-02,9.536347538232803345e-02,1.022840384393930435e-02,7.098536938428878784e-02
7.584711536765098572e-03,1.444577239453792572e-02,6.197520066052675247e-03,7.830002158880233765e-02,6.638407707214355469e-02,1.993080787360668182e-02
-1.288232766091823578e-02,7.683487143367528915e-03,-8.923398330807685852e-03,4.512954130768775940e-02,7.509841816499829292e-05,6.103232502937316895e-02
-3.986757714301347733e-03,1.695382781326770782e-02,1.136185019277036190e-03,9.114269167184829712e-02,9.828121960163116455e-02,4.799945652484893799e-02
8.720787591300904751e-04,-1.388176530599594116e-02,-1.054293476045131683e-02,6.370100378990173340e-02,7.119322568178176880e-02,8.266321569681167603e-02
-1.464019622653722763e-02,3.643116215243935585e-03,-8.775519207119941711e-03,2.378144115209579468e-02,7.238254696130752563e-02,3.093287348747253418e-02
8.971092291176319122e-03,4.785393364727497101e-03,1.418580114841461182e-02,2.592338249087333679e-02,7.734452188014984131e-02,8.725424110889434814e-02
2.944293082691729069e-04,-1.343032065778970718e-02,-1.114258822053670883e-02,9.957481920719146729e-02,9.751770645380020142e-02,6.250109523534774780e-02
-6.992745678871870041e-03,-1.314044371247291565e-02,9.113048203289508820e-03,2.504418231546878815e-02,7.610286772251129150e-02,5.180170759558677673e-03
-1.594649511389434338e-03,1.620966196060180664e-02,6.270674988627433777e-03,1.017380971461534500e-02,8.355171233415603638e-02,1.547924429178237915e-02
5.544440355151891708e-03,8.866507560014724731e-03,-1.397360302507877350e-02,3.589972481131553650e-02,2.647311612963676453e-02,6.363063305616378784e-02
3.643035888671875000e-03,-5.329672247171401978e-03,-1.621543243527412415e-02,6.443531811237335205e-02,7.317880541086196899e-02,1.202373206615447998e-02
-1.002515107393264771e-02,-1.426974125206470490e-02,-6.987479864619672298e-04,3.994921594858169556e-02,1.274615060538053513e-02,4.061638563871383667e-02
1.520928810350596905e-03,-1.723697036504745483e-02,-2.278376137837767601e-03,4.754771292209625244e-02,5.184092745184898376e-02,5.753752589225769043e-02
1.666729571297764778e-03,2.034531207755208015e-03,-1.725398935377597809e-02,9.737507253885269165e-02,6.891114264726638794e-02,2.345156297087669373e-02
-3.041625721380114555e-03,9.014618583023548126e-03,1.463224366307258606e-02,6.911363452672958374e-02,5.407149717211723328e-02,5.279147881083190441e-04
-5.731721874326467514e-03,1.624044962227344513e-02,-2.830641577020287514e-03,2.176329493522644043e-02,6.672250479459762573e-02,1.663173548877239227e-02
-1.476099994033575058e-02,6.084545981138944626e-03,7.050428073853254318e-03,2.597945183515548706e-02,8.541500568389892578e-02,9.736534953117370605e-02
-1.383319031447172165e-02,-1.054520718753337860e-02,1.434867386706173420e-03,6.550343334674835205e-02,5.337157472968101501e-02,2.053414843976497650e-02
1.420773100107908249e-02,6.454551592469215393e-03,7.816425524652004242e-03,9.527015686035156250e-02,6.321400403976440430e-03,8.640176802873611450e-02
-7.811854127794504166e-03,6.297200452536344528e-03,1.428067218512296677e-02,8.554797619581222534e-02,6.323280185461044312e-02,6.832771003246307373e-02
1.255854498594999313e-02,-3.762706764973700047e-04,1.211440563201904297e-02,8.204216510057449341e-02,5.465589836239814758e-02,5.418873205780982971e-02
1.147820148617029190e-02,1.269284915179014206e-02,3.429270815104246140e-03,3.342947363853454590e-02,5.351325869560241699e-02,3.203163668513298035e-02
2.739520976319909096e-03,4.750829655677080154e-03,-1.656931079924106598e-02,5.701296776533126831e-02,2.188286278396844864e-03,7.610141485929489136e-02
-5.453596822917461395e-03,2.620760118588805199e-03,1.637092791497707367e-02,2.693492220714688301e-03,2.941236086189746857e-02,2.871135622262954712e-02
-5.371399689465761185e-03,1.573145203292369843e-02,5.318542476743459702e-03,8.610594272613525391e-02,2.316544018685817719e-02,3.645743429660797119e-02
-1.262736693024635315e-02,-1.202492974698543549e-02,7.537268684245646000e-04,8.121065050363540649e-02,7.600516825914382935e-02,3.024296462535858154e-02
1.478250510990619659e-02,5.975501611828804016e-03,-7.098474074155092239e-03,5.451518669724464417e-02,6.614708900451660156e-02,5.922665819525718689e-02
1.501881889998912811e-02,-4.044540692120790482e-03,7.917966693639755249e-03,8.688596636056900024e-02,7.340316660702228546e-03,6.586237251758575439e-02
-1.462108734995126724e-02,-9.302800521254539490e-03,-2.073438838124275208e-03,7.247979938983917236e-02,5.834554880857467651e-02,9.950463473796844482e-02
1.193699520081281662e-02,-1.271464023739099503e-02,6.808115285821259022e-04,1.152917928993701935e-02,7.188728451728820801e-02,9.150822460651397705e-02
-1.072838902473449707e-02,1.243494264781475067e-02,-5.906885489821434021e-03,6.356257200241088867e-02,4.130935296416282654e-02,4.255858063697814941e-02
-1.179738808423280716e-02,-3.960763104259967804e-03,1.223729457706212997e-02,9.333372861146926880e-02,2.704171091318130493e-02,1.218228507786989212e-02
-1.048518437892198563e-02,-1.358531229197978973e-02,-3.180820262059569359e-03,6.171369925141334534e-02,1.535776164382696152e-02,4.737043753266334534e-02
6.854940205812454224e-03,-1.565426215529441833e-02,-3.545603714883327484e-03,2.365163061767816544e-03,8.182976394891738892e-02,5.861886218190193176e-02
3.755819983780384064e-03,1.337152719497680664e-02,-1.056946069002151489e-02,2.892229519784450531e-02,2.342217788100242615e-02,2.949531376361846924e-02
-9.766104631125926971e-03,-4.858498461544513702e-03,1.362481527030467987e-02,9.303173050284385681e-03,3.375042602419853210e-02,8.360353298485279083e-03
6.396220996975898743e-04,-1.743803732097148895e-02,3.508942609187215567e-04,5.779754370450973511e-02,6.367005407810211182e-02,6.302084773778915405e-02
-1.472987141460180283e-02,-3.902138676494359970e-03,8.510089479386806488e-03,3.815890103578567505e-02,3.188261762261390686e-02,3.698773682117462158e-02
-1.091207959689199924e-03,9.550229646265506744e-03,1.456776540726423264e-02,1.132345292717218399e-02,7.634940557181835175e-03,2.506983466446399689e-03
-3.735760226845741272e-03,1.685516908764839172e-02,2.562187379226088524e-03,4.468789324164390564e-02,1.852184906601905823e-02,4.324837774038314819e-02
4.347394220530986786e-03,-1.502052601426839828e-02,7.752508856356143951e-03,5.229548737406730652e-02,3.164698602631688118e-03,3.496615588665008545e-02
-1.326268073171377182e-02,-1.061114744516089559e-04,1.134493201971054077e-02,1.974456710740923882e-03,7.757898420095443726e-02,3.522922750562429428e-03
-6.056322716176509857e-03,1.568553037941455841e-02,-4.680006299167871475e-03,3.657371178269386292e-02,3.188020735979080200e-02,1.833241432905197144e-02
-8.097030222415924072e-03,1.452550571411848068e-02,-5.297660361975431442e-03,3.662712872028350830e-02,8.948732912540435791e-02,1.005332395434379578e-01
-1.044279802590608597e-02,1.133431121706962585e-02,8.191384375095367432e-03,7.687231898307800293e-02,4.365050792694091797e-02,3.903493657708168030e-02
1.939084031619131565e-03,-1.396873593330383301e-02,1.028259284794330597e-02,8.575173467397689819e-02,3.786566853523254395e-02,9.864144027233123779e-02
-3.826747648417949677e-03,1.120517379604279995e-03,1.699169911444187164e-02,9.457794576883316040e-02,2.949565090239048004e-02,8.939258009195327759e-02
2.578188199549913406e-03,-1.660538651049137115e-02,-4.715028684586286545e-03,9.108524024486541748e-02,7.002137601375579834e-02,8.189655840396881104e-02
-1.239800173789262772e-02,1.134827826172113419e-02,4.703564103692770004e-03,3.715144097805023193e-02,5.452090874314308167e-02,1.588314026594161987e-02
1.054267026484012604e-02,1.083275862038135529e-02,8.724727667868137360e-03,9.340259432792663574e-02,6.689418852329254150e-02,1.698896102607250214e-02
9.015869349241256714e-03,5.502071231603622437e-03,-1.389455795288085938e-02,5.926235020160675049e-02,8.919606916606426239e-03,9.253200888633728027e-02
1.141735818237066269e-03,1.721811853349208832e-02,-2.617303747683763504e-03,3.206360712647438049e-02,8.830451406538486481e-04,5.362338200211524963e-02
6.573383579961955547e-04,5.843068473041057587e-03,-1.643301174044609070e-02,7.032917346805334091e-03,1.061355229467153549e-02,6.845445930957794189e-02
5.800832062959671021e-03,-2.098993631079792976e-03,-1.632672548294067383e-02,5.130666121840476990e-02,1.610053936019539833e-03,7.600685115903615952e-03
-8.211759850382804871e-03,-1.174825243651866913e-02,-9.958059526979923248e-03,1.381226349622011185e-02,3.153806552290916443e-02,7.400212436914443970e-02
-1.052332483232021332e-02,-2.004737732931971550e-03,1.377889886498451233e-02,8.019954711198806763e-02,1.528391893953084946e-02,8.323595672845840454e-02
-4.188627935945987701e-03,1.098853349685668945e-02,-1.289670169353485107e-02,9.614916145801544189e-02,8.368672803044319153e-03,5.648058280348777771e-02
-1.646371930837631226e-02,1.007033511996269226e-03,5.705190822482109070e-03,8.307454735040664673e-02,4.548663645982742310e-02,6.481974385678768158e-03
-1.506024412810802460e-02,-8.020306006073951721e-03,-3.671667771413922310e-03,1.501479558646678925e-02,8.715239912271499634e-02,8.267205208539962769e-02
1.140584517270326614e-02,4.470203537493944168e-03,-1.243146602064371109e-02,8.912104181945323944e-03,2.852169983088970184e-02,2.424816973507404327e-02
-7.917187176644802094e-03,-1.349095162004232407e-02,-7.741429377347230911e-03,4.251464456319808960e-02,7.277776300907135010e-02,7.156389951705932617e-02
-1.224297285079956055e-02,-3.778034588322043419e-03,1.185130700469017029e-02,9.111749380826950073e-02,4.501879215240478516e-02,9.271705639548599720e-04
-9.270665235817432404e-03,-1.412070821970701218e-02,4.390642978250980377e-03,9.403000026941299438e-02,3.575702384114265442e-02,1.572007313370704651e-02
5.602024961262941360e-03,-1.607005111873149872e-02,-3.871453693136572838e-03,7.689010351896286011e-02,5.557416379451751709e-02,2.448874525725841522e-02
-1.352164056152105331e-02,1.045668218284845352e-02,-3.527100197970867157e-03,6.690299510955810547e-02,3.096855990588665009e-02,5.114951357245445251e-02
-5.528752692043781281e-03,9.302127175033092499e-03,-1.369382161647081375e-02,8.581180870532989502e-02,1.047150604426860809e-02,9.622438810765743256e-03
7.916392758488655090e-03,-1.870904699899256229e-03,-1.544175669550895691e-02,5.298942700028419495e-02,1.342046726495027542e-02,7.165300101041793823e-02
-3.900321433320641518e-03,9.334978647530078888e-03,-1.422192342579364777e-02,3.252680599689483643e-02,4.387282952666282654e-02,7.308983057737350464e-02
-5.650804378092288971e-03,1.402811706066131592e-02,-8.711930364370346069e-03,9.033786505460739136e-02,3.379324078559875488e-02,3.224506601691246033e-02
-1.568423397839069366e-02,-5.050897132605314255e-03,5.754184909164905548e-03,1.343208272010087967e-02,2.721055224537849426e-02,3.309940220788121223e-03
4.894782789051532745e-03,1.607763580977916718e-02,-4.708305466920137405e-03,9.929358214139938354e-02,8.889094740152359009e-02,3.546647354960441589e-02
-1.097420137375593185e-02,-1.234278548508882523e-02,-5.642691161483526230e-03,2.483334578573703766e-02,6.133362650871276855e-02,1.593651808798313141e-02
-2.462619449943304062e-03,1.666177436709403992e-02,-4.575827158987522125e-03,3.685758262872695923e-02,1.207289658486843109e-02,4.435417428612709045e-02
6.931333802640438080e-03,-1.192847918719053268e-02,-1.069043576717376709e-02,5.633788183331489563e-02,2.267454750835895538e-02,6.242582574486732483e-02
1.673536002635955811e-02,1.718337065540254116e-03,-4.646768327802419662e-03,7.988721132278442383e-02,9.825865179300308228e-02,6.625716574490070343e-03
1.182706095278263092e-02,-9.014573879539966583e-03,9.136494249105453491e-03,1.614299230277538300e-02,8.100383728742599487e-02,7.959150522947311401e-02
1.347542740404605865e-02,-8.122700266540050507e-03,7.553277537226676941e-03,7.068388164043426514e-02,6.479416042566299438e-02,8.705532550811767578e-02
1.740194857120513916e-03,-1.262040808796882629e-02,1.192956138402223587e-02,1.794233731925487518e-02,9.114152751863002777e-03,1.053958293050527573e-02
1.085511874407529831e-02,-1.358219422399997711e-02,1.519143115729093552e-03,5.122755095362663269e-02,2.200629934668540955e-02,2.378455363214015961e-02
2.738147450145334005e-04,-1.310343359364196658e-04,-1.745065301656723022e-02,7.392338663339614868e-02,6.648651510477066040e-02,3.639048198238015175e-03
1.694311574101448059e-02,2.531151985749602318e-03,-3.337889676913619041e-03,6.910374015569686890e-02,8.111219108104705811e-02,6.259317696094512939e-02
-9.839538484811782837e-03,-6.029300857335329056e-03,-1.309383288025856018e-02,4.842017218470573425e-02,2.544365078210830688e-02,8.334083482623100281e-03
8.545910008251667023e-03,-5.454079291666857898e-05,1.521781459450721741e-02,1.671180874109268188e-02,6.738492101430892944e-02,8.860437572002410889e-02
8.674460463225841522e-03,-1.024840748868882656e-03,-1.511028874665498734e-02,2.738513238728046417e-02,1.548609510064125061e-02,8.487110584974288940e-02
-1.443096622824668884e-02,-4.674803349189460278e-04,9.805412963032722473e-03,2.759563736617565155e-02,5.244450271129608154e-02,1.107458258047699928e-03
2.423931146040558815e-04,-3.063270589336752892e-03,-1.718065887689590454e-02,2.697841031476855278e-03,9.809537976980209351e-02,8.386191725730895996e-02
-1.660376042127609253e-02,4.888099618256092072e-03,-2.244775881990790367e-03,1.237767841666936874e-02,2.213324978947639465e-02,3.485720232129096985e-02
7.830483838915824890e-03,-3.972049802541732788e-03,1.508388947695493698e-02,5.876060575246810913e-02,3.584769368171691895e-02,6.593493372201919556e-02
2.030971925705671310e-03,-1.574132032692432404e-02,7.259713951498270035e-03,4.783044755458831787e-02,3.283860534429550171e-02,8.044301718473434448e-02
3.101513721048831940e-03,-5.420427187345921993e-04,-1.716695167124271393e-02,2.049588412046432495e-02,1.807045750319957733e-02,5.576617084443569183e-03
6.570363184437155724e-04,-4.956675693392753601e-03,-1.672175526618957520e-02,7.962898164987564087e-02,9.373340010643005371e-02,9.400941431522369385e-02
7.016850169748067856e-03,6.658263970166444778e-03,-1.452751737087965012e-02,3.564621508121490479e-02,2.753206342458724976e-02,4.353514313697814941e-02
-1.317540276795625687e-02,-5.404519382864236832e-03,1.009045820683240891e-02,9.046445041894912720e-02,7.627339661121368408e-02,5.088083562441170216e-04
-8.672486001159995794e-05,1.729442179203033447e-02,-2.347953151911497116e-03,9.866540133953094482e-02,6.366246938705444336e-02,9.638668596744537354e-02
3.231121692806482315e-03,-1.439136266708374023e-02,-9.330915287137031555e-03,6.386426836252212524e-02,9.221152216196060181e-02,4.970673844218254089e-02
-1.408798247575759888e-02,-1.073392108082771301e-03,-1.024665497243404388e-02,9.050974994897842407e-02,1.797293499112129211e-02,9.300110489130020142e-02
-3.239662852138280869e-03,-1.700516417622566223e-02,2.224040683358907700e-03,8.962627500295639038e-02,3.335299342870712280e-02,1.584609597921371460e-02
1.659875363111495972e-02,4.845801740884780884e-03,2.370028989389538765e-03,9.223839268088340759e-03,2.048672549426555634e-02,7.244611531496047974e-02
1.740244776010513306e-02,-9.413551306352019310e-04,-9.413087973371148109e-04,3.783048689365386963e-02,6.663677096366882324e-02,5.678264424204826355e-02
-5.720256012864410877e-04,-1.737174205482006073e-02,1.585192978382110596e-03,4.809967800974845886e-02,1.845981925725936890e-02,2.270154282450675964e-02
